koi_disposition,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
2,-2.263234066761007,-0.0562929153899778,-0.0186759430663389,-0.1919922704042828,0.0244967594844716,0.5006354792856843,-0.6716404098482,0.9796042992593758,-0.0601715677695708,-1.5508378204094857
2,-1.7416863996358902,0.0392865000045606,-0.0455799647738693,-0.2565108101112627,0.1217920332036823,0.1662606011340253,-0.4147752943741887,0.6312286899278143,-0.5329156061011127,-1.051362445692429
2,-2.3770642690040327,0.8429259234343098,-0.7622198660215184,-1.1845777309664771,1.088172414367493,0.1450700530073828,1.6316186995740278,0.1667934333100535,-0.2800509752099444,-0.9747337121683995
2,-2.3247775884722786,0.1281188006526142,-0.9883326326669652,-1.37248716594244,1.9023581401211709,0.4891549693020913,1.3473964300016952,-0.2556857462988702,0.1154036726232873,-0.3196779503737793
2,-2.8358695477647298,0.1717018610174573,-0.1173528588261594,-0.168961649511993,0.1480016021955255,0.2310985609858104,-0.3588298054395085,0.7460081050406443,-0.2854403600068118,-1.1164992524785249
2,2.644104390865171,1.102626187925263,-1.476583844188205,-1.527154613434993,1.6501162707131654,-0.0072013329074024,-0.9428107472421884,-1.6117010178266749,0.2043261854926222,1.0265410920353606
0,-2.6669849230424743,-1.5411375765419333,0.3897876136017345,1.3762379379755307,-1.0199171048924207,-0.8281346215039677,0.7079429408876445,-0.7875816050705612,-0.1257865588259751,0.4552659299181933
0,-1.908023778910665,-1.5258452416222386,-0.3044977841629619,1.3634714848908456,-0.935584925116585,-0.5481360378522008,0.1125593721591272,-0.4650500811040646,0.2774768098570254,0.5824753083668128
2,-2.588841165492291,-0.5815870042452712,-0.1750612359143791,0.1446936701148508,-0.2926192150308466,0.9406675925974082,-1.2689407600928588,0.2976111260821619,0.4653390804114943,0.2407750279978452
2,-2.66764398216882,-0.0219169769424318,-0.3629588398137599,-0.2143802025528205,0.1090889408322769,1.1846176548596887,-1.6138622867561665,-0.491270864895888,0.4526529849523183,0.6448565054349787
2,-2.445641716742558,0.1612639784250194,-0.4193295945173468,-0.6263508721138212,0.4646894515794652,0.504906394375102,-0.2890016290480562,0.4249513848351832,0.1136200642732779,-1.0616389326582418
2,-2.506568873141132,1.4393292394006414,-0.5963169893915068,-0.7223857448390292,0.5129774095801098,0.6497696326568047,-0.491662361452465,-0.386990675152093,0.3103616318051596,-0.5552934745183301
2,-1.9683880306692192,0.3723832498224425,-0.0318097597722421,-0.3577331060125903,0.1770671883008107,0.3395540269188002,-0.511190297477032,0.976771357942721,-0.2110187867999468,-1.7881884723963009
0,-1.3617244438363547,-1.3258025963686664,0.6082654745429805,1.2018397726692416,-0.7958857928298191,0.3339644246287463,-0.5659500651998544,0.0629622831019058,0.2261979599817689,0.0257079188128818
0,-1.5703398450130692,-0.706052192096213,0.4284261378390312,0.9658390731620438,-0.8724443884615181,-0.4736283822548112,-0.101109864065375,-0.1292740800332902,-0.4777437288948403,0.8257188706094547
2,-1.6062360341018505,-0.5387590819600035,-0.3255274421224463,0.0133555896277829,-0.121329713271464,0.3916545841573584,-0.0121453873522169,0.6364053596859013,0.0037905224597362,0.2529282605278667
2,-3.0490357487215185,-0.1850860793358943,-0.0902296696064437,-0.118077327288989,0.14147838209858,0.196388576422285,-0.1037847005778139,0.6522686101408812,-0.2169378170697671,0.3196707176168754
0,-2.878464149389679,-2.903145044214825,0.4237147166104327,2.34432892361272,-1.830618458997688,-1.8398607575855517,1.5968591480774632,-1.9549279783712188,0.7067688239407521,0.110372402491585
1,-3.0138276507662862,-0.0347405197576703,0.1391700342516074,0.1084873745699734,-0.135864000902089,0.3737098723221359,-0.6112886769278899,0.5960907220522943,-0.2792077816444248,0.3601661823845385
2,-3.591494746139039,0.4713670718652071,-1.1963727325932163,-1.6744475543852997,2.2745537800440263,1.0078288115316902,1.1895777490921735,-1.7269502173341214,-0.0130072384463521,0.7228127009972786
2,-3.616618061442051,1.2494478780090312,-1.411303961297644,-1.8724098542488916,2.260632513290153,1.2347297623118492,1.0111571255147431,-2.615063630431,0.3999001786769245,0.927096259783711
2,2.6666859087812265,0.8298869248522449,-1.9922677530493071,-1.907449517392519,2.413389366741691,0.5599316102910299,-1.4461612999567977,-3.218641240249904,1.056425805481598,1.2825077457694478
2,-3.5535725010958026,0.1724230575584202,-1.6794999323279287,-2.0533533870079017,3.056743521665657,1.5778841969962294,0.6815111536298982,-3.3121695520700394,0.8004155550236662,1.0093675220849485
2,-3.098591933349291,-0.3880540333497034,0.2034375879884623,-0.0003396038369587,-0.0751357831442381,0.4261293734549429,-0.2388276691880176,0.5592036499320595,-0.1368357749104153,0.4079029276490772
2,-2.9881079830368367,0.3890865283286407,-0.09092094318325,-0.1799771085091635,-0.0472593440815652,0.2096988209481231,-0.1111479080902615,0.5234152428984469,-0.6615772474311161,0.6454204955026829
2,-1.3040355421835128,-0.7155676981654014,0.1932738937348706,-0.0085642137444933,-0.2324993464195903,0.466342132056265,0.0058619017418241,0.4857707156920892,0.1558504944439182,0.2238620728757747
1,-2.901864109983685,0.5294035204512338,0.3176549364160851,0.0217064582619248,-0.1996971260292435,0.489842200925019,-0.2343383879716543,0.916727344482847,0.2317312323732457,0.985375408883817
0,-2.77604282837541,-0.7393439552222901,-0.4064789017528105,0.8990732864297752,-0.5338253574283732,-0.3273484954296097,-0.4441664866150434,-1.3218514132517556,-0.1685716517238974,1.082503172631966
2,-2.3874071713912817,0.1170047972004514,-0.2533578043241058,-0.3681741274631901,0.1000738065712822,0.2828667382853783,0.2319402149502479,0.6640075610141365,-0.397910879225032,0.2926480671908973
0,-2.7167201608651177,-0.0979484858665261,1.154573104386445,0.0119045540922717,-0.3377170161985833,0.4865617656089672,-0.1099465580537687,0.2952883786420762,-0.861903996170362,0.1196677665407857
2,-2.526730340433165,2.348887966335093,-0.9158069823663676,-1.0839916631760436,1.1842701865422978,1.2940676129352908,-0.9590519630091922,-1.9778693553924305,0.4351783182030728,1.1911726842016428
2,2.723687262327189,0.1064875321215477,-1.8226653369819723,-1.7387618718910764,2.159154035995888,0.4133556908559098,-1.13566427546154,-2.255144874537122,1.0161203567663282,1.0214072212865857
2,-2.5709543562096817,2.260659039703132,-0.5339047580384224,-0.9327616937579514,0.6152206515342342,1.0396600614975149,-0.5198390312294844,-1.6748625370022348,0.7075182317517337,-0.0575346679394099
0,-3.4039628778336004,-2.118150015154097,-0.3469356844639694,2.0934763147531705,-1.6206255631078512,-1.0467494783345792,0.4712408890811697,-1.1612337597089428,0.4402943223270435,0.1130913068225502
0,-3.105382643600308,-1.0839657308226882,-0.637478158823107,0.6221722517790828,-0.8119760896386775,-0.9729073944398134,1.8631824923547915,-0.8314066405846177,-0.6692788271745765,0.5762297687216124
2,-2.5565319462162805,-0.8229251898060188,0.5672657728627705,0.0710495770058031,-0.1502302825207394,0.5218502212240882,-0.2035258588194438,0.6188333707592318,0.4860932009410292,-0.6072911329495586
2,-1.8475167479296213,-0.0930208499487817,-0.3931402808461683,-0.5127610821438128,0.3218959316493427,0.2152527550472514,0.5042894458650894,0.7836509557958252,-0.2555778249561377,-0.0543184101069675
2,-2.4352874659611543,0.5578125034396794,-0.3086005478815733,-0.5048916713381291,0.3027540117812946,0.170462579070634,0.7966222968281316,0.5649947549523995,-0.6629425150005894,0.2660707186393199
2,-3.5481528800662243,0.028612530747376,-1.005687135988841,-1.3272431816052306,1.7601894408493906,0.7053050232151198,1.5769245987698035,-1.1288678833281596,0.1098420845665441,0.0180992009420309
0,-2.564251968600033,-1.439665876632976,0.578759015947833,1.421230291138832,-1.1505241151273031,-0.3870270093055671,-0.2541010543852611,-0.3114889478849044,0.0615003398761454,0.4116620605074118
2,-2.5407063158922942,0.4445045384586263,-0.4503007523427735,-0.4798768949338833,0.3520358289086461,0.9565189297754304,-0.9416257543077622,-0.1773390747822384,0.0904413926063121,0.3107985615429718
2,3.774714409646969,0.1783104627235758,-1.955496690270393,-1.7634971716486112,2.175834568455631,0.6331171284583142,-1.1814232907574616,-2.081677638749787,1.058719091396479,0.1337260324246686
2,-2.4434488764482047,-0.1824233823181541,-0.8894124339996208,-0.6619605860379685,1.3035822763391574,1.4443527811557042,-1.5915810417718863,-1.840603988668763,0.6127250288207123,0.8258633824150532
2,-2.535204384884657,0.7116345921607174,-0.6282770546803175,-0.5221348020265443,0.7868810587363638,1.138455961014022,-1.2824857493970867,-1.0473937150851602,0.1574329606557486,0.6321050896014455
2,-1.8262515722623731,-0.2825849892497369,1.095988535565864,-0.70390086474268,0.3125674618531846,0.3183035267531683,0.5383228692231122,0.4190250517152354,-0.1830812175132813,-0.1589172657916386
1,-3.16348352313679,0.5999674975447028,-0.0569833563519,-0.1283198994926448,0.1519410619346909,0.4617879487764979,0.0200756930424144,0.8721869103577403,-0.4170334332840533,0.0216815365964084
2,-2.862978037441733,-0.1484739250559558,0.1089073413091615,0.3231344125951959,-0.4512079081775094,0.744880091858921,-1.0870297230279795,0.7334485113147096,-0.2004866094440208,0.4148423856248446
2,-2.2933225800207926,0.9522782561703864,-0.882001786798404,-1.2828764261890464,1.3507861486844086,0.066218993214456,2.3426935269377127,-0.0812982131216747,-0.7717780475981427,-0.162280165099332
2,-2.235302201339357,0.0403284052100543,-1.1379102703150203,-1.515097462244981,2.1735503821198243,0.4267892301411174,2.023287407073382,-0.5625422004505344,-0.4270209218617503,0.2957448856323785
2,-2.9885571755095524,0.2472489179057232,-0.5824512082255806,-0.8604536410064041,1.0244017451882397,0.0534123564452894,2.4146522322568065,0.3496948430732032,-0.910009111228964,0.0427125484286674
0,-2.4360581132095427,0.8346295717281055,2.2306469956581205,-0.0424690881596166,-0.5489144524368296,0.4032875993388682,-0.072686506932746,0.2514232765035031,-0.2240697612115041,0.4762431680122463
1,-1.916890512058198,-0.3110077577044349,0.5395624079461339,1.5998751340138595,-1.4761025603710043,-1.023735391326981,-1.876838139292553,-1.9121096175941847,-2.2861567218649776,1.0238841567097074
0,1.5785439772268055,-1.3016962458565244,-0.2996116070230176,0.906525533079838,-0.8529095541706747,-2.443751710927681,1.3082509647259952,-1.1469139836546645,-0.2863889046316518,-1.0419798088666443
2,3.700791991296057,0.462430988578845,-1.4508432487235186,-1.5570093706137371,1.507069599493109,0.0412002079075287,-0.7312918606820624,-0.4362482008747205,-0.0088883703332431,-0.0010451876604403
2,-2.684618944454167,0.3539676868587663,-0.0910464130476053,-0.0678686342454117,-0.2495400764228269,0.4997874255633717,-0.3789336971728297,0.6935543073779598,-0.5112063676013445,0.6058678909197722
0,-3.2842583801277967,-0.2354280426473854,0.9766914385243792,-0.0616973622829839,-0.0132190416860417,0.3884053605729049,0.0129991433565047,0.6289582246497178,-0.3805448036555874,-0.5168395873759709
2,-4.499028382646189,0.2233749596738589,0.1275347735372969,-0.165724384347659,0.2763395099683219,0.8436157220799483,0.4319235805493106,0.7644036668692101,-0.5439438267024675,-0.3335822047170997
2,-2.2778856351224133,0.3106445316965888,-0.6351662396094662,-0.946958901264265,0.8627727494718981,0.3991109867519621,0.8183204373189134,0.2455177460943047,-0.2882450221713612,-0.4129969598268955
2,-2.2180394062137285,-0.2707772224558447,-0.8813682747038809,-1.157964082625882,1.4872607960510285,0.7285077323428284,0.4957254601040773,-0.3364702884528204,-0.0196465943336663,0.0506053940560615
2,-1.904521518436736,-0.1106672644201095,-0.1997082237803129,-0.1809037517963247,0.0585622888034788,0.2008809849744247,-0.3361330566002534,0.7676456275595983,-0.1769578231887177,0.0242873274240396
0,-2.700536376436553,-0.730733691461806,-0.1146132042741794,0.9057065483506572,-0.9068822976147116,-0.0690866153705105,-0.6794857477384558,0.1575474891546427,-0.0724609669209552,0.5520590017124802
0,-1.549796944516497,-1.8465487487096173,-0.4184520940222445,1.9375845410060144,-1.6346777172719813,-1.7319040883677537,0.2736564676699682,-1.5409558241831152,-0.0097782184937636,0.9130373125286824
2,-1.496425534791876,-0.406237979945304,0.0248213463017772,-0.2392539775458611,0.2419981173915979,0.0143144310180487,0.5855802227862655,0.3296502903001659,-0.2059759621495036,0.4524790686841527
2,-3.5576763155085858,0.507431284159247,-0.9345232369275152,-1.026473293417888,1.5239148487491667,1.578136821105659,-1.0956883895562664,-2.213368323658602,0.7940133458291282,0.6238867609530312
2,3.740697696705784,0.4361737583641575,-2.1841148672417874,-1.9859556415070916,2.562385278226542,0.8702904369665694,-1.4560240961217723,-2.8743518523796183,1.2969893671516175,0.3958728794824921
2,-3.5582789214881845,0.5146747061487743,-0.6549889621743433,-0.8658917008687391,1.2762174062763108,1.2904958740663832,-0.9123747667600576,-1.308312946309469,0.1659447562932742,0.7526401250177455
0,-1.519241240575006,-0.4967370332372761,0.949440108244358,0.1305949171105585,-0.3000354601074562,0.0820111465203786,-0.2923627432874111,0.3304471204985041,-0.2481037921462378,0.0817541856308669
0,-2.1514562081202557,-0.2058772678615067,1.994099426419892,-0.317371262250768,-0.1490280069188309,0.2459647258960801,0.0396972335961156,0.2521207929941253,-0.4233584124681355,0.312339969104587
0,-2.380673502449224,-0.7087207503264311,0.7647032905163879,0.6278778781903941,-0.4203661539536557,0.1156023215823619,-0.6055698815936834,0.3065950045789645,-0.0955767014244507,0.1304666677819638
2,-1.6831645211514106,0.7320746704494316,-0.7428859286152748,-0.9246484573826336,0.924013238050892,1.4380744500948948,-1.2772771531674052,-1.3032572567660317,0.1443281329797416,0.3844301165293062
2,-1.659437632197183,0.1829323065206475,-1.1514088805868936,-1.1629349474327522,1.496931642805274,1.7902465490676354,-1.576614584807696,-1.8676179704858489,0.5134557502291741,0.7326045612043951
2,-1.6098356138945276,-0.1167373390516592,-1.4068271123338003,-1.263701207490057,1.8836609284002088,2.1110774966640715,-1.7829652085682228,-2.632024105694122,1.1271859034207008,0.794862507063191
2,-1.4788268815679295,-0.5351506034464002,-1.8915395696703383,-1.2216745768288433,2.3909813445308488,2.574325841091614,-2.1895360866282307,-4.468615877190492,2.356066659055157,0.8484936176153066
2,3.804633844421312,-0.139750422426372,-1.763316612206606,-1.5926068593223397,1.8119751873237484,0.4242189699223836,-0.8912492375317921,-1.2029016679696405,0.8476522917371322,-0.0933454052654725
2,-1.7387439632610693,1.5543840993842266,-1.575532496761982,-1.380053369207882,1.8102070641213608,2.188431795773829,-1.947190192400463,-3.659747405521108,1.3624516339460693,0.959155018611573
2,-2.091765437233733,0.3972532721050688,-0.525919896609771,-0.6824724862186808,0.5006608355855384,0.3306607196056343,0.3565046916997225,0.1003638418840555,-0.2270731627437779,0.4183785419854581
2,-2.095220467237473,0.7883886154265499,-0.7138365458374294,-0.7971896620592833,1.0547541641432272,0.5585512371839243,0.0586981830791831,-0.3637417055405761,-0.16555098475886,1.2965936143614478
0,-3.1027894897231523,-1.908216123086156,0.2400632692450982,1.727837223485596,-1.4296185689873422,-1.5470641215499643,1.5866584408280608,-1.6714226611026204,-0.4478225780576388,0.9856266306357804
2,-2.9841978513424325,0.1203263404596328,-0.4731621342462145,-0.5774831134769765,0.6058269652179942,0.575313168430177,0.5487991992382307,0.105890293089005,-0.2591803931326229,0.160104195539195
2,-2.921334248674889,-0.4758563602587519,-0.7357224963744596,-0.8694409697635062,1.1209639589948754,0.9169392633631984,0.2439790599686527,-0.5017501240883109,0.0367424252545232,0.5583626110649021
0,-2.0723789902877967,-0.5661849467163501,0.8495308324327966,0.514828938551138,-0.3341119693020951,0.2731275278122393,-0.6209401668946295,0.4942090257063016,-0.0791712123702058,-0.1229912121439268
2,-2.322161749804712,0.1476433448234977,0.1412012059103913,-0.3073795945722607,0.1875300660843636,0.2290817323361645,0.1078636544115704,0.6380280271051049,-0.2731409404095004,0.1215877471771691
